ParticipantUID,ParticipantID,Location,Method,Route,MethodOrder,Run,SourceFile,TeleportSourceRow,AppearSourceRow,ProgressBannerSourceRow,TeleportTimestamp,AppearTimestamp,ProgressBannerTimestamp,StartPos_x,StartPos_y,StartPos_z,TargetPos_x,TargetPos_y,TargetPos_z,LandingPos_x,LandingPos_y,LandingPos_z,LandingOffset_x,LandingOffset_y,LandingOffset_z,TargetDistance2D,TargetDistance3D,ActualDisplacement2D,ActualDisplacement3D,LandingError2D,LandingError3D,DistanceBand100m,DistanceBandBalanced
SITE1_P23,P23,SITE1,map,A,1,1,P23_race_map_A_1.csv,21,22,23,13:49:59.213,13:49:59.213,13:50:06.221,209.400000,-129.000000,-1743.600000,-221.000000,-110.700000,-1770.000000,-218.000000,-109.300000,-1768.600000,3.000000,1.400000,1.400000,431.208905,431.597046,428.130541,428.583539,3.310589,3.594440,400-500,351-500
SITE1_P23,P23,SITE1,map,A,1,1,P23_race_map_A_1.csv,25,26,27,13:50:14.016,13:50:14.016,13:50:19.827,-218.100000,-109.300000,-1768.500000,-640.700000,-108.700000,-1512.100000,-638.200000,-107.100000,-1514.500000,2.500000,1.600000,-2.400000,494.299221,494.299585,490.917519,490.922448,3.465545,3.817067,400-500,351-500
SITE1_P23,P23,SITE1,map,B,1,2,P23_race_map_B_2.csv,4,5,6,13:50:57.412,13:50:57.413,13:51:01.798,-1587.400000,-148.200000,1834.300000,-1824.000000,-155.900000,2254.000000,-1821.600000,-154.400000,2252.100000,2.400000,1.500000,-1.900000,481.796274,481.857801,478.963965,479.004092,3.061046,3.408812,400-500,351-500
SITE1_P23,P23,SITE1,map,B,1,2,P23_race_map_B_2.csv,13,14,15,13:51:23.053,13:51:23.053,13:51:24.572,-2182.200000,-155.200000,1972.600000,-2489.500000,-157.100000,2081.700000,-2485.600000,-155.400000,2084.700000,3.900000,1.700000,3.000000,326.092165,326.097700,323.447013,323.447074,4.920366,5.205766,300-400,200-350
SITE1_P23,P23,SITE1,map,B,1,2,P23_race_map_B_2.csv,17,18,19,13:51:31.285,13:51:31.285,13:51:34.993,-2485.600000,-155.400000,2084.800000,-2630.000000,-156.100000,2448.000000,-2629.400000,-154.600000,2447.400000,0.600000,1.500000,-0.600000,390.852402,390.853029,390.073326,390.074147,0.848528,1.723369,300-400,351-500
SITE1_P23,P23,SITE1,map,B,1,2,P23_race_map_B_2.csv,21,22,23,13:51:42.370,13:51:42.370,13:51:46.771,-2629.500000,-154.600000,2447.300000,-2978.700000,-155.900000,2306.500000,-2978.400000,-154.400000,2308.500000,0.300000,1.500000,2.000000,376.517304,376.519548,375.495206,375.495260,2.022375,2.517936,300-400,351-500
SITE1_P23,P23,SITE1,map,B,1,2,P23_race_map_B_2.csv,27,28,29,13:52:04.885,13:52:04.885,13:52:07.960,-2978.400000,-154.400000,2308.500000,-2999.000000,-156.000000,1931.000000,-3001.000000,-154.300000,1933.500000,-2.000000,1.700000,2.500000,378.061648,378.065034,375.680396,375.680409,3.201562,3.624914,300-400,351-500
SITE1_P23,P23,SITE1,map,C,1,3,P23_race_map_C_3.csv,5,6,7,13:52:36.966,13:52:36.966,13:52:38.611,-2003.400000,-141.900000,179.400000,-2299.700000,-147.700000,56.800000,-2301.500000,-146.100000,55.100000,-1.800000,1.600000,-1.700000,320.662517,320.714967,322.976934,323.004241,2.475884,2.947881,300-400,200-350
SITE1_P23,P23,SITE1,map,C,1,3,P23_race_map_C_3.csv,9,10,11,13:52:44.818,13:52:44.818,13:52:46.850,-2301.400000,-146.100000,55.200000,-2303.900000,-147.000000,-387.200000,-2303.700000,-145.500000,-388.100000,0.200000,1.500000,-0.900000,442.407064,442.407979,443.305967,443.306373,0.921954,1.760682,400-500,351-500
SITE1_P23,P23,SITE1,map,C,1,3,P23_race_map_C_3.csv,13,14,15,13:52:53.713,13:52:53.713,13:52:55.323,-2303.700000,-145.500000,-388.100000,-1943.900000,-143.600000,-367.100000,-1944.600000,-142.100000,-370.300000,-0.700000,1.500000,-3.200000,360.412319,360.417328,359.540888,359.556963,3.275668,3.602777,300-400,351-500
SITE1_P23,P23,SITE1,map,C,1,3,P23_race_map_C_3.csv,17,18,19,13:53:02.295,13:53:02.296,13:53:04.729,-1944.600000,-142.200000,-370.400000,-2025.000000,-148.600000,-798.000000,-2024.800000,-147.000000,-799.200000,0.200000,1.600000,-1.200000,435.093002,435.140069,436.235579,436.261986,1.216553,2.009975,400-500,351-500
SITE1_P23,P23,SITE1,map,C,1,3,P23_race_map_C_3.csv,21,22,23,13:53:09.086,13:53:09.086,13:53:10.795,-2024.800000,-147.100000,-799.100000,-1819.400000,-140.800000,-1190.000000,-1822.700000,-139.400000,-1190.600000,-3.300000,1.400000,-0.600000,441.578951,441.623890,440.586722,440.654003,3.354102,3.634556,400-500,351-500
SITE1_P23,P23,SITE1,map,C,1,3,P23_race_map_C_3.csv,25,26,27,13:53:16.863,13:53:16.863,13:53:19.428,-1822.800000,-139.400000,-1190.500000,-1375.200000,-127.000000,-1014.300000,-1377.100000,-125.500000,-1013.700000,-1.900000,1.500000,0.600000,481.032431,481.192228,479.485902,479.687336,1.992486,2.493993,400-500,351-500
SITE1_P23,P23,SITE1,tsunami,A,2,7,P23_race_tsunami_A_7.csv,25,26,27,14:04:51.071,14:04:51.071,14:04:52.993,191.900000,-119.100000,-2072.900000,207.800000,-130.500000,-1742.200000,202.600000,-129.100000,-1737.400000,-5.200000,1.400000,4.800000,331.082014,331.278221,335.670583,335.819505,7.076722,7.213876,300-400,200-350
SITE1_P23,P23,SITE1,tsunami,C,2,6,P23_race_tsunami_C_6.csv,11,12,13,14:03:09.521,14:03:09.522,14:03:11.516,-2301.400000,-146.100000,55.700000,-2303.900000,-147.000000,-387.200000,-2304.200000,-145.400000,-386.200000,-0.300000,1.600000,1.000000,442.907056,442.907970,441.908871,441.909425,1.044031,1.910497,400-500,351-500
SITE1_P23,P23,SITE1,tsunami,C,2,6,P23_race_tsunami_C_6.csv,15,16,17,14:03:17.632,14:03:17.632,14:03:20.975,-2304.200000,-145.400000,-386.300000,-1943.900000,-143.600000,-367.100000,-1940.400000,-141.900000,-367.400000,3.500000,1.700000,-0.300000,360.811211,360.815701,364.290612,364.307425,3.512834,3.902563,300-400,351-500
SITE1_P24,P24,SITE1,map,A,2,7,P24_race_map_A_7.csv,4,5,6,10:15:07.915,10:15:07.915,10:15:09.861,1364.400000,-136.900000,-2182.200000,1036.100000,-125.400000,-1926.600000,1036.300000,-123.800000,-1930.200000,0.200000,1.600000,-3.600000,416.067603,416.226501,413.707155,413.914508,3.605551,3.944617,400-500,351-500
SITE1_P24,P24,SITE1,map,A,2,7,P24_race_map_A_7.csv,8,9,10,10:15:12.797,10:15:12.798,10:15:14.781,1036.300000,-123.800000,-1930.200000,660.800000,-122.800000,-2101.300000,660.600000,-121.100000,-2102.000000,-0.200000,1.700000,-0.700000,412.644472,412.645683,413.117090,413.125913,0.728011,1.849324,400-500,351-500
SITE1_P24,P24,SITE1,map,A,2,7,P24_race_map_A_7.csv,12,13,14,10:15:18.032,10:15:18.032,10:15:19.293,660.600000,-121.100000,-2102.000000,193.000000,-120.500000,-2075.600000,193.900000,-119.100000,-2073.600000,0.900000,1.400000,2.000000,468.344659,468.345044,467.563311,467.567589,2.193171,2.601922,400-500,351-500
SITE1_P24,P24,SITE1,map,A,2,7,P24_race_map_A_7.csv,16,17,18,10:15:22.387,10:15:22.387,10:15:23.351,194.000000,-119.100000,-2073.600000,207.800000,-130.500000,-1742.200000,205.700000,-128.800000,-1746.300000,-2.100000,1.700000,-4.100000,331.687202,331.883052,327.509053,327.652667,4.606517,4.910193,300-400,200-350
SITE1_P24,P24,SITE1,map,A,2,7,P24_race_map_A_7.csv,20,21,22,10:15:26.446,10:15:26.446,10:15:27.726,205.700000,-128.800000,-1746.300000,-221.000000,-110.700000,-1770.000000,-219.300000,-109.200000,-1770.900000,1.700000,1.500000,-0.900000,427.357672,427.740798,425.711358,426.162316,1.923538,2.439262,400-500,351-500
SITE1_P24,P24,SITE1,map,A,2,7,P24_race_map_A_7.csv,24,25,26,10:15:30.137,10:15:30.137,10:15:31.251,-219.300000,-109.200000,-1770.900000,-640.700000,-108.700000,-1512.100000,-638.300000,-107.100000,-1511.400000,2.400000,1.600000,0.700000,494.525429,494.525682,492.850129,492.854603,2.500000,2.968164,400-500,351-500
SITE1_P24,P24,SITE1,map,B,2,5,P24_race_map_B_5.csv,11,12,13,10:13:25.052,10:13:25.052,10:13:27.956,-1825.700000,-154.300000,2252.200000,-2183.500000,-156.800000,1969.600000,-2182.200000,-155.100000,1968.800000,1.300000,1.700000,-0.800000,455.942540,455.949394,455.420476,455.421179,1.526434,2.284732,400-500,351-500
SITE1_P24,P24,SITE1,map,B,2,5,P24_race_map_B_5.csv,15,16,17,10:13:33.098,10:13:33.098,10:13:34.736,-2182.200000,-155.100000,1968.800000,-2489.500000,-157.100000,2081.700000,-2487.400000,-155.300000,2082.000000,2.100000,1.800000,0.300000,327.383109,327.389218,325.516943,325.517004,2.121320,2.782086,300-400,200-350
SITE1_P24,P24,SITE1,map,B,2,5,P24_race_map_B_5.csv,19,20,21,10:13:39.116,10:13:39.116,10:13:41.395,-2487.400000,-155.300000,2082.000000,-2630.000000,-156.100000,2448.000000,-2631.900000,-154.500000,2443.400000,-1.900000,1.600000,-4.600000,392.798625,392.799440,389.217433,389.218255,4.976947,5.227810,300-400,351-500
SITE1_P24,P24,SITE1,map,B,2,5,P24_race_map_B_5.csv,23,24,25,10:13:46.634,10:13:46.634,10:13:48.224,-2631.900000,-154.500000,2443.400000,-2978.700000,-155.900000,2306.500000,-2981.000000,-154.300000,2304.800000,-2.300000,1.600000,-1.700000,372.842929,372.845558,375.607202,375.607255,2.860070,3.277194,300-400,351-500
SITE1_P24,P24,SITE1,map,B,2,5,P24_race_map_B_5.csv,27,28,29,10:13:53.224,10:13:53.224,10:13:54.951,-2981.000000,-154.400000,2304.900000,-2999.000000,-156.000000,1931.000000,-3001.000000,-154.200000,1930.300000,-2.000000,1.800000,-0.700000,374.333020,374.336440,375.133523,375.133576,2.118962,2.780288,300-400,351-500
SITE1_P24,P24,SITE1,map,C,2,6,P24_race_map_C_6.csv,4,5,6,10:14:17.487,10:14:17.488,10:14:18.797,-2003.300000,-141.900000,179.500000,-2299.700000,-147.700000,56.800000,-2299.800000,-146.000000,56.400000,-0.100000,1.700000,-0.400000,320.793158,320.845586,321.038720,321.064900,0.412311,1.749286,300-400,200-350
SITE1_P24,P24,SITE1,map,C,2,6,P24_race_map_C_6.csv,8,9,10,10:14:22.078,10:14:22.078,10:14:23.586,-2299.800000,-146.100000,56.400000,-2303.900000,-147.000000,-387.200000,-2300.200000,-145.500000,-390.900000,3.700000,1.500000,-3.700000,443.618947,443.619860,447.300179,447.300581,5.232590,5.443345,400-500,351-500
SITE1_P24,P24,SITE1,map,C,2,6,P24_race_map_C_6.csv,12,13,14,10:14:27.458,10:14:27.458,10:14:28.854,-2300.200000,-145.500000,-390.800000,-1943.900000,-143.600000,-367.100000,-1946.800000,-142.200000,-371.400000,-2.900000,1.400000,-4.300000,357.087356,357.092411,353.932084,353.947468,5.186521,5.372150,300-400,351-500
SITE1_P24,P24,SITE1,map,C,2,6,P24_race_map_C_6.csv,16,17,18,10:14:32.149,10:14:32.149,10:14:34.068,-1946.800000,-142.200000,-371.500000,-2025.000000,-148.600000,-798.000000,-2021.000000,-146.900000,-799.600000,4.000000,1.700000,-1.600000,433.609836,433.657065,434.482738,434.508159,4.308132,4.631414,400-500,351-500
SITE1_P24,P24,SITE1,map,C,2,6,P24_race_map_C_6.csv,20,21,22,10:14:37.900,10:14:37.900,10:14:39.374,-2021.000000,-147.000000,-799.500000,-1819.400000,-140.800000,-1190.000000,-1818.200000,-139.100000,-1190.800000,1.200000,1.700000,-0.800000,439.468782,439.512514,440.730677,440.801475,1.442221,2.229350,400-500,351-500
SITE1_P24,P24,SITE1,map,C,2,6,P24_race_map_C_6.csv,24,25,26,10:14:42.965,10:14:42.965,10:14:47.471,-1818.200000,-139.100000,-1190.800000,-1375.200000,-127.000000,-1014.300000,-1375.000000,-125.300000,-1017.200000,0.200000,1.700000,-2.900000,476.866071,477.019559,475.986554,476.186560,2.906888,3.367492,400-500,351-500
SITE1_P24,P24,SITE1,tsunami,A,3,10,P24_race_tsunami_A_10.csv,27,28,29,10:22:38.811,10:22:38.811,10:22:40.395,194.100000,-118.700000,-2078.700000,207.800000,-130.500000,-1742.200000,206.600000,-128.700000,-1749.200000,-1.200000,1.800000,-7.000000,336.778770,336.985430,329.737016,329.888618,7.102112,7.326664,300-400,200-350
SITE2_P01,P01,SITE2,map,A,2,7,P01_race_map_A_7.csv,4,5,6,09:37:59.739,09:37:59.739,09:38:01.818,1364.500000,-136.900000,-2182.300000,1036.100000,-125.400000,-1926.600000,1036.200000,-123.900000,-1924.500000,0.100000,1.500000,2.100000,416.207941,416.366785,417.422723,417.625107,2.102380,2.582634,400-500,351-500
SITE2_P01,P01,SITE2,map,A,2,7,P01_race_map_A_7.csv,8,9,10,09:38:09.567,09:38:09.567,09:38:14.368,1036.200000,-124.000000,-1924.500000,660.800000,-122.800000,-2101.300000,656.500000,-121.300000,-2103.100000,-4.300000,1.500000,-1.800000,414.949876,414.951612,419.607019,419.615705,4.661545,4.896938,400-500,351-500
SITE2_P01,P01,SITE2,map,A,2,7,P01_race_map_A_7.csv,13,14,15,09:38:21.900,09:38:21.900,09:38:26.015,656.500000,-121.300000,-2103.200000,193.000000,-120.500000,-2075.600000,190.300000,-119.000000,-2072.600000,-2.700000,1.500000,3.000000,464.321020,464.321710,467.203168,467.208829,4.036087,4.305810,400-500,351-500
SITE2_P01,P01,SITE2,map,A,2,7,P01_race_map_A_7.csv,17,18,19,09:38:29.744,09:38:29.744,09:38:31.527,190.300000,-119.000000,-2072.600000,207.800000,-130.500000,-1742.200000,205.500000,-129.100000,-1738.900000,-2.300000,1.400000,3.300000,330.863129,331.062925,334.046000,334.198653,4.022437,4.259108,300-400,200-350
SITE2_P01,P01,SITE2,map,A,2,7,P01_race_map_A_7.csv,21,22,23,09:38:35.419,09:38:35.419,09:38:36.842,205.500000,-129.100000,-1739.000000,-221.000000,-110.700000,-1770.000000,-218.600000,-109.400000,-1767.300000,2.400000,1.300000,2.700000,427.625128,428.020806,425.043174,425.499459,3.612478,3.839271,400-500,351-500
SITE2_P01,P01,SITE2,map,A,2,7,P01_race_map_A_7.csv,25,26,27,09:38:40.444,09:38:40.444,09:38:42.814,-218.600000,-109.400000,-1767.300000,-640.700000,-108.700000,-1512.100000,-637.800000,-107.200000,-1511.800000,2.900000,1.500000,0.300000,493.249886,493.250383,490.926563,490.931492,2.915476,3.278719,400-500,351-500
SITE2_P01,P01,SITE2,map,B,2,5,P01_race_map_B_5.csv,14,15,16,09:34:40.873,09:34:40.873,09:34:45.161,-1880.100000,-155.000000,1896.400000,-2183.500000,-156.800000,1969.600000,-2181.300000,-155.200000,1970.200000,2.200000,1.600000,0.600000,312.105431,312.110621,310.109465,310.109529,2.280351,2.785678,300-400,200-350
SITE2_P01,P01,SITE2,map,B,2,5,P01_race_map_B_5.csv,18,19,20,09:34:50.859,09:34:50.859,09:35:06.931,-2181.200000,-155.200000,1970.200000,-2489.500000,-157.100000,2081.700000,-2489.300000,-155.600000,2083.800000,0.200000,1.500000,2.100000,327.843164,327.848669,328.375654,328.375897,2.109502,2.588436,300-400,200-350
SITE2_P01,P01,SITE2,map,B,2,5,P01_race_map_B_5.csv,22,23,24,09:35:12.564,09:35:12.565,09:35:15.666,-2489.300000,-155.500000,2083.800000,-2630.000000,-156.100000,2448.000000,-2629.300000,-154.600000,2447.300000,0.700000,1.500000,-0.700000,390.433259,390.433720,389.528240,389.529280,0.989949,1.797220,300-400,351-500
SITE2_P01,P01,SITE2,map,B,2,5,P01_race_map_B_5.csv,33,34,35,09:35:39.171,09:35:39.171,09:35:43.118,-2976.900000,-154.400000,2308.100000,-2999.000000,-156.000000,1931.000000,-3000.300000,-154.400000,1933.400000,-1.300000,1.600000,2.400000,377.747032,377.750420,375.429954,375.429954,2.729469,3.163858,300-400,351-500
SITE2_P01,P01,SITE2,map,C,2,6,P01_race_map_C_6.csv,4,5,6,09:36:21.713,09:36:21.713,09:36:24.155,-2002.100000,-142.300000,169.100000,-2299.700000,-147.700000,56.800000,-2302.700000,-146.100000,59.600000,-3.000000,1.600000,2.800000,318.083401,318.129235,319.922819,319.945386,4.103657,4.404543,300-400,200-350
SITE2_P01,P01,SITE2,map,C,2,6,P01_race_map_C_6.csv,8,9,10,09:36:32.399,09:36:32.399,09:36:37.620,-2302.800000,-146.200000,59.600000,-2303.900000,-147.000000,-387.200000,-2304.000000,-145.500000,-384.800000,-0.100000,1.500000,2.400000,446.801354,446.802070,444.401620,444.402171,2.402082,2.831960,400-500,351-500
SITE2_P01,P01,SITE2,map,C,2,6,P01_race_map_C_6.csv,12,13,14,09:36:44.308,09:36:44.308,09:36:55.286,-2304.000000,-145.500000,-384.800000,-1943.900000,-143.600000,-367.100000,-1944.700000,-142.100000,-366.900000,-0.800000,1.500000,0.200000,360.534742,360.539748,359.745605,359.761671,0.824621,1.711724,300-400,351-500
SITE2_P01,P01,SITE2,map,C,2,6,P01_race_map_C_6.csv,16,17,18,09:37:00.894,09:37:00.895,09:37:05.382,-1944.800000,-142.200000,-366.800000,-2025.000000,-148.600000,-798.000000,-2023.100000,-147.000000,-797.300000,1.900000,1.600000,0.700000,438.594893,438.641585,437.562727,437.589054,2.024846,2.580698,400-500,351-500
SITE2_P01,P01,SITE2,map,C,2,6,P01_race_map_C_6.csv,20,21,22,09:37:11.927,09:37:11.927,09:37:17.269,-2023.100000,-147.100000,-797.400000,-1819.400000,-140.800000,-1190.000000,-1820.900000,-139.400000,-1190.800000,-1.500000,1.400000,-0.800000,442.299050,442.343916,442.321602,442.388619,1.700000,2.202272,400-500,351-500
SITE2_P01,P01,SITE2,map,C,2,6,P01_race_map_C_6.csv,25,26,27,09:37:29.293,09:37:29.293,09:37:31.226,-1820.900000,-139.400000,-1190.900000,-1375.200000,-127.000000,-1014.300000,-1376.200000,-125.500000,-1013.700000,-1.000000,1.500000,0.600000,479.412192,479.572528,478.704429,478.906191,1.166190,1.900000,400-500,351-500
SITE2_P01,P01,SITE2,tsunami,A,3,10,P01_race_tsunami_A_10.csv,4,5,6,09:48:29.983,09:48:29.983,09:48:32.230,1364.500000,-136.900000,-2182.200000,1036.100000,-125.400000,-1926.600000,1035.300000,-123.900000,-1927.800000,-0.800000,1.500000,-1.200000,416.146513,416.305381,416.043267,416.246321,1.442221,2.080865,400-500,351-500
SITE2_P02,P02,SITE2,map,A,2,6,P02_race_map_A_6.csv,4,5,6,12:20:53.293,12:20:53.293,12:20:54.676,1364.500000,-136.900000,-2182.300000,1036.100000,-125.400000,-1926.600000,1039.400000,-123.800000,-1923.400000,3.300000,1.600000,3.200000,416.207941,416.366785,415.595019,415.801431,4.596738,4.867237,400-500,351-500
SITE2_P02,P02,SITE2,map,A,2,6,P02_race_map_A_6.csv,35,36,37,12:21:26.376,12:21:26.377,12:21:27.472,207.100000,-128.900000,-1745.800000,-221.000000,-110.700000,-1770.000000,-217.600000,-109.300000,-1771.400000,3.400000,1.400000,-1.400000,428.783454,429.169535,425.470857,425.922070,3.676955,3.934463,400-500,351-500
SITE2_P02,P02,SITE2,map,A,2,6,P02_race_map_A_6.csv,39,40,41,12:21:29.993,12:21:29.993,12:21:30.940,-217.600000,-109.300000,-1771.400000,-640.700000,-108.700000,-1512.100000,-636.400000,-107.100000,-1515.700000,4.300000,1.600000,-3.600000,496.235932,496.236295,490.689240,490.694172,5.608030,5.831809,400-500,351-500
SITE2_P02,P02,SITE2,map,C,2,5,P02_race_map_C_5.csv,5,6,7,12:19:54.388,12:19:54.389,12:19:55.557,-2003.300000,-141.900000,179.500000,-2299.700000,-147.700000,56.800000,-2295.400000,-146.400000,56.500000,4.300000,1.300000,-0.300000,320.793158,320.845586,316.940704,316.972649,4.310452,4.502222,300-400,200-350
SITE2_P02,P02,SITE2,map,C,2,5,P02_race_map_C_5.csv,16,17,18,12:20:11.956,12:20:11.956,12:20:13.243,-2303.300000,-145.500000,-388.900000,-1943.900000,-143.600000,-367.100000,-1941.700000,-142.000000,-371.500000,2.200000,1.600000,-4.400000,360.060550,360.065563,362.018397,362.035316,4.919350,5.173007,300-400,351-500
SITE2_P02,P02,SITE2,map,C,2,5,P02_race_map_C_5.csv,20,21,22,12:20:16.628,12:20:16.628,12:20:17.778,-1941.700000,-142.100000,-371.600000,-2025.000000,-148.600000,-798.000000,-2023.100000,-147.000000,-799.000000,1.900000,1.600000,-1.000000,434.460412,434.509033,435.082429,435.110021,2.147091,2.677686,400-500,351-500
SITE2_P02,P02,SITE2,map,C,2,5,P02_race_map_C_5.csv,31,32,33,12:20:31.490,12:20:31.490,12:20:33.193,-1817.300000,-139.100000,-1189.100000,-1375.200000,-127.000000,-1014.300000,-1372.000000,-125.500000,-1015.600000,3.200000,1.500000,-1.300000,475.402408,475.556369,477.906204,478.099676,3.453983,3.765634,400-500,351-500
SITE2_P02,P02,SITE2,tsunami,B,3,10,P02_race_tsunami_B_10.csv,29,30,31,12:28:45.118,12:28:45.119,12:28:45.979,-2540.600000,-154.900000,2233.900000,-2630.000000,-156.100000,2448.000000,-2629.300000,-154.600000,2448.000000,0.700000,1.500000,0.000000,232.015452,232.018555,231.746629,231.746823,0.700000,1.655295,200-300,200-350
SITE2_P02,P02,SITE2,tsunami,C,3,11,P02_race_tsunami_C_11.csv,4,5,6,12:34:19.064,12:34:19.064,12:34:21.114,-2003.400000,-141.800000,179.500000,-2299.700000,-147.700000,56.800000,-2296.100000,-146.400000,57.000000,3.600000,1.300000,0.200000,320.700764,320.755031,317.300394,317.333736,3.605551,3.832754,300-400,200-350
SITE2_P02,P02,SITE2,tsunami,C,3,11,P02_race_tsunami_C_11.csv,15,16,17,12:34:33.985,12:34:33.985,12:34:34.833,-2304.200000,-145.500000,-387.400000,-1943.900000,-143.600000,-367.100000,-1941.400000,-141.900000,-367.800000,2.500000,1.700000,-0.700000,360.871418,360.876419,363.329052,363.346887,2.596151,3.103224,300-400,351-500
SITE2_P02,P02,SITE2,tsunami,C,3,11,P02_race_tsunami_C_11.csv,19,20,21,12:34:41.019,12:34:41.019,12:34:42.013,-1941.400000,-141.900000,-367.800000,-2025.000000,-148.600000,-798.000000,-2024.600000,-147.000000,-794.800000,0.400000,1.600000,3.200000,438.247647,438.298859,435.030160,435.060053,3.224903,3.600000,400-500,351-500
SITE2_P03,P03,SITE2,map,A,2,5,P03_race_map_A_5.csv,4,5,6,09:01:26.847,09:01:26.847,09:01:28.802,1364.400000,-136.900000,-2182.300000,1036.100000,-125.400000,-1926.600000,1035.600000,-123.900000,-1927.000000,-0.500000,1.500000,-0.400000,416.129042,416.287917,416.278188,416.481128,0.640312,1.630951,400-500,351-500
SITE2_P03,P03,SITE2,map,A,2,5,P03_race_map_A_5.csv,8,9,10,09:01:36.231,09:01:36.231,09:01:39.332,1035.800000,-124.000000,-1927.100000,660.800000,-122.800000,-2101.300000,661.900000,-121.200000,-2100.800000,1.100000,1.600000,0.500000,413.485961,413.487702,412.277698,412.287206,1.208305,2.004994,400-500,351-500
SITE2_P03,P03,SITE2,map,A,2,5,P03_race_map_A_5.csv,12,13,14,09:01:47.607,09:01:47.607,09:01:53.453,661.800000,-121.200000,-2100.800000,193.000000,-120.500000,-2075.600000,193.700000,-119.100000,-2073.000000,0.700000,1.400000,2.600000,469.476815,469.477337,468.924781,468.929483,2.692582,3.034798,400-500,351-500
SITE2_P03,P03,SITE2,map,A,2,5,P03_race_map_A_5.csv,17,18,19,09:02:02.944,09:02:02.945,09:02:05.167,193.600000,-119.100000,-2073.000000,207.800000,-130.500000,-1742.200000,207.100000,-129.000000,-1740.000000,-0.700000,1.500000,2.200000,331.104636,331.300830,333.273536,333.420545,2.308679,2.753180,300-400,200-350
SITE2_P03,P03,SITE2,map,A,2,5,P03_race_map_A_5.csv,21,22,23,09:02:14.266,09:02:14.266,09:02:15.861,207.200000,-129.100000,-1740.100000,-221.000000,-110.700000,-1770.000000,-218.300000,-109.200000,-1772.000000,2.700000,1.500000,-2.000000,429.242647,429.636835,426.694106,427.157898,3.360060,3.679674,400-500,351-500
SITE2_P03,P03,SITE2,map,A,2,5,P03_race_map_A_5.csv,25,26,27,09:02:22.579,09:02:22.579,09:02:25.298,-218.300000,-109.200000,-1772.000000,-640.700000,-108.700000,-1512.100000,-640.700000,-107.100000,-1512.600000,0.000000,1.600000,-0.500000,495.953395,495.953647,495.691557,495.696006,0.500000,1.676305,400-500,351-500
SITE2_P03,P03,SITE2,map,B,2,6,P03_race_map_B_6.csv,4,5,6,09:02:50.783,09:02:50.783,09:02:52.955,-1587.600000,-148.200000,1834.200000,-1824.000000,-155.900000,2254.000000,-1823.400000,-154.300000,2249.200000,0.600000,1.600000,-4.800000,481.785222,481.846749,477.311890,477.350867,4.837355,5.095096,400-500,351-500
SITE2_P03,P03,SITE2,map,B,2,6,P03_race_map_B_6.csv,8,9,10,09:03:00.736,09:03:00.736,09:03:02.425,-1823.300000,-154.300000,2249.100000,-2183.500000,-156.800000,1969.600000,-2187.800000,-155.200000,1966.500000,-4.300000,1.600000,-3.100000,455.921364,455.928218,461.219048,461.219926,5.300943,5.537147,400-500,351-500
SITE2_P03,P03,SITE2,map,B,2,6,P03_race_map_B_6.csv,12,13,14,09:03:07.909,09:03:07.909,09:03:09.728,-2188.000000,-155.200000,1966.400000,-2489.500000,-157.100000,2081.700000,-2492.000000,-155.500000,2084.100000,-2.500000,1.600000,2.400000,322.794579,322.800170,325.989708,325.989846,3.465545,3.817067,300-400,200-350
SITE2_P03,P03,SITE2,map,B,2,6,P03_race_map_B_6.csv,16,17,18,09:03:15.847,09:03:15.847,09:03:19.398,-2492.000000,-155.500000,2084.200000,-2630.000000,-156.100000,2448.000000,-2630.500000,-154.600000,2444.800000,-0.500000,1.500000,-3.200000,389.094384,389.094847,386.283070,386.284118,3.238827,3.569314,300-400,351-500
SITE2_P03,P03,SITE2,map,B,2,6,P03_race_map_B_6.csv,21,22,23,09:03:29.091,09:03:29.091,09:03:30.966,-2630.400000,-154.600000,2444.700000,-2978.700000,-155.900000,2306.500000,-2977.400000,-154.300000,2305.400000,1.300000,1.600000,-1.100000,374.716066,374.718321,373.916421,373.916541,1.702939,2.336664,300-400,351-500
SITE2_P03,P03,SITE2,map,B,2,6,P03_race_map_B_6.csv,28,29,30,09:03:46.194,09:03:46.194,09:03:48.346,-2977.400000,-154.400000,2305.400000,-2999.000000,-156.000000,1931.000000,-2998.800000,-154.400000,1929.100000,0.200000,1.600000,-1.900000,375.022559,375.025972,376.908013,376.908013,1.910497,2.491987,300-400,351-500
SITE2_P03,P03,SITE2,map,C,2,7,P03_race_map_C_7.csv,4,5,6,09:04:15.764,09:04:15.764,09:04:19.318,-2003.300000,-141.900000,179.500000,-2299.700000,-147.700000,56.800000,-2297.300000,-146.200000,58.100000,2.400000,1.500000,1.300000,320.793158,320.845586,318.078544,318.107608,2.729469,3.114482,300-400,200-350
SITE2_P03,P03,SITE2,map,C,2,7,P03_race_map_C_7.csv,8,9,10,09:04:28.520,09:04:28.520,09:04:33.667,-2297.300000,-146.200000,58.000000,-2303.900000,-147.000000,-387.200000,-2304.500000,-145.400000,-385.500000,-0.600000,1.600000,1.700000,445.248919,445.249638,443.558440,443.559162,1.802776,2.410394,400-500,351-500
